,DOWLKNUM,YEAR,GENUS,PROVNAME,Avg_CPUE,MaxDepth_m,Area_acres,NAME,X_UTM,Y_UTM,GeoI,YR,Log_CPUE
1817,29025400,1974,Coregonus,Laurentian Mixed Forest Province,2.25,19.81199997,522,Island,-105.8823363,29.208395,0.241262213,-15,1.178654996
1821,31021700,1974,Coregonus,Laurentian Mixed Forest Province,1,10.66799998,58,Island,22.727101,61.763403,0.258686635,-15,0.693147181
1822,31021800,1974,Coregonus,Laurentian Mixed Forest Province,26,16.76399997,52,Shamrock,22.7540033,62.308423,0.160185494,-15,3.295836866
1823,31021900,1974,Coregonus,Laurentian Mixed Forest Province,6.5,24.07919996,198,O'Reilly,21.6312695,61.962592,0.1557845,-15,2.014903021
1829,31046000,1974,Coregonus,Laurentian Mixed Forest Province,30.5,19.81199997,179,East,12.601,90.531,0.184622632,-15,3.449987546
1830,31046300,1974,Coregonus,Laurentian Mixed Forest Province,10,22.85999997,233,Fox,12.9649458,88.764777,0.170908143,-15,2.397895273
1832,31049000,1974,Coregonus,Laurentian Mixed Forest Province,2,12.80159998,180,Elizabeth,15.942,83.57,0.286123727,-15,1.098612289
1834,31056500,1974,Coregonus,Laurentian Mixed Forest Province,4,10.05839998,455,Jay Gould,6.5829385,48.792896,0.459170467,-15,1.609437912
1836,31057600,1974,Coregonus,Laurentian Mixed Forest Province,6.166666667,23.16479996,2844,Bass,5.375456,56.602465,0.315249092,-15,1.969440647
1838,31061000,1974,Coregonus,Laurentian Mixed Forest Province,0.5,7.010399989,259,Little Moose,4.0798882,66.931333,0.57224518,-15,0.405465108
1840,31062400,1974,Coregonus,Laurentian Mixed Forest Province,0.25,14.02079998,538,Grave,4.0028964,77.951581,0.343496863,-15,0.223143551
1844,31077900,1974,Coregonus,Laurentian Mixed Forest Province,25.5,7.619999988,470,Little Turtle,-3.3406645,89.68103,0.611039793,-15,3.277144733
1846,31085000,1974,Coregonus,Laurentian Mixed Forest Province,32.66666667,7.924799988,1287,Little Winnibigoshish,-23.234854,68.473701,0.755799024,-15,3.516508228
1848,31091000,1974,Coregonus,Laurentian Mixed Forest Province,1.5,3.657599994,222,Shallow Pond,-40.3707924,105.714991,1.055339116,-15,0.916290732
1851,38048800,1974,Coregonus,Laurentian Mixed Forest Province,31.16666667,15.54479998,950,Disappointment,177.071,132.121,0.357145978,-15,3.47093072
1854,38049800,1974,Coregonus,Laurentian Mixed Forest Province,22.75,9.143999986,1583,Ensign,176.7686155,137.861671,0.689817189,-15,3.16758253
1857,38050200,1974,Coregonus,Laurentian Mixed Forest Province,6,17.98319997,163,Ashigan,178.7943546,136.797138,0.198691792,-15,1.945910149
1859,38050300,1974,Coregonus,Laurentian Mixed Forest Province,3.166666667,25.29839996,216,Boot,176.434,135.44,0.151537593,-15,1.427116356
1862,38071400,1974,Coregonus,Laurentian Mixed Forest Province,75,15.84959998,50,Section Twelve,162.8750199,128.986234,0.167773821,-15,4.33073334
1867,38079200,1974,Coregonus,Laurentian Mixed Forest Province,3.166666667,7.619999988,724,Horse,146.3231953,142.138462,0.680737493,-15,1.427116356
1871,38081600,1974,Coregonus,Laurentian Mixed Forest Province,1.25,4.876799993,187,Moosecamp,143.9147702,146.909655,0.758272764,-15,0.810930216
1876,44001400,1974,Coregonus,Laurentian Mixed Forest Province,5.4,7.619999988,1072,South Twin,-146.1306563,50.859321,0.750920094,-15,1.85629799
1907,69017400,1974,Coregonus,Laurentian Mixed Forest Province,0.6,6.70559999,140,East Twin,133.7036422,130.307492,0.512972834,-15,0.470003629
1910,69022300,1974,Coregonus,Laurentian Mixed Forest Province,1.333333333,9.143999986,1069,Agnes,123.907862,156.966499,0.625328481,-15,0.84729786
1921,69036900,1974,Coregonus,Laurentian Mixed Forest Province,0.25,45.71999993,367,Takucmich,115.079,170.061,0.095732697,-15,0.223143551
1923,69038300,1974,Coregonus,Laurentian Mixed Forest Province,5.625,25.90799996,282,Lynx,113.9364798,157.332226,0.158171557,-15,1.890850372
1925,69038400,1974,Coregonus,Laurentian Mixed Forest Province,5.6,NA,90,Little Shell,113.7588616,156.351314,NA,-15,1.887069649
1929,69046900,1974,Coregonus,Laurentian Mixed Forest Province,5.25,12.19199998,205,Heritage,112.5433183,158.401565,0.310358406,-15,1.832581464
1931,69047300,1974,Coregonus,Laurentian Mixed Forest Province,2,18.28799997,181,Eugene,111.913,166.811,0.200564207,-15,1.098612289
1932,69047500,1974,Coregonus,Laurentian Mixed Forest Province,0.5,12.19199998,98,Steep,110.669,167.051,0.258066461,-15,0.405465108
1933,69048700,1974,Coregonus,Laurentian Mixed Forest Province,0.555555556,41.14799994,202,Gun,113.4884846,168.895327,0.091619752,-15,0.441832753
1943,69069000,1974,Coregonus,Laurentian Mixed Forest Province,1,15.23999998,320,Winchester,86.9577207,137.093185,0.277525266,-15,0.693147181
1946,69074400,1974,Coregonus,Laurentian Mixed Forest Province,0.363636364,18.28799997,1528,Elbow,80.5162537,133.371462,0.341872861,-15,0.310154929
1960,1006200,1975,Coregonus,Laurentian Mixed Forest Province,2.916666667,25.60319996,9380,Big Sandy,32.5838587,-4.371563,0.384376176,-14,1.365240952
1962,1017600,1975,Coregonus,Laurentian Mixed Forest Province,1.333333333,13.41119998,126,Little Pine,-3.2799021,-39.994632,0.249818731,-14,0.84729786
1964,3001700,1975,Coregonus,Laurentian Mixed Forest Province,1.666666667,18.28799997,643,Two Inlets,-112.5434667,27.128939,0.275350919,-14,0.980829253
1973,4003400,1975,Coregonus,Laurentian Mixed Forest Province,0.25,34.13759995,723,Rabideau,-59.592,93.493,0.151897837,-14,0.223143551
1974,4006900,1975,Coregonus,Laurentian Mixed Forest Province,0.25,8.534399987,2742,Blackduck,-67.2071075,104.248922,0.847898504,-14,0.223143551
1976,4013400,1975,Coregonus,Laurentian Mixed Forest Province,1.2,7.619999988,836,Three Island,-80.91,92.168,0.705661785,-14,0.78845736
1978,4015700,1975,Coregonus,Laurentian Mixed Forest Province,0.166666667,12.80159998,244,Black,-82.641,93.739,0.308733107,-14,0.15415068
1981,4034300,1975,Coregonus,Laurentian Mixed Forest Province,3.25,19.81199997,1039,Clearwater,-109.8552675,105.315908,0.286566598,-14,1.446918983
1983,11013300,1975,Coregonus,Laurentian Mixed Forest Province,4.5,12.19199998,359,Swift,-28.0810586,32.867027,0.357025026,-14,1.704748092
1985,11025000,1975,Coregonus,Laurentian Mixed Forest Province,1.2,18.28799997,1092,Ada,-48.6580846,3.589413,0.314332616,-14,0.78845736
1988,11038300,1975,Coregonus,Laurentian Mixed Forest Province,0.857142857,20.72639997,997,Pleasant,-58.1231429,13.721381,0.271112733,-14,0.619039208
1991,11047200,1975,Coregonus,Laurentian Mixed Forest Province,30,18.28799997,384,Howard,-71.514,22.127,0.242056413,-14,3.433987204
1995,15001600,1975,Coregonus,Laurentian Mixed Forest Province,3.875,13.71599998,1088,Itasca,-112.6029448,48.003285,0.418725826,-14,1.584120104
2007,16023200,1975,Coregonus,Laurentian Mixed Forest Province,42.5,39.62399994,630,Duncan,243.1224949,144.554955,0.126437769,-14,3.772760938
2010,16034800,1975,Coregonus,Laurentian Mixed Forest Province,15.125,19.81199997,5204,Brule,225.8076739,128.724544,0.428702487,-14,2.780370863
2016,16063200,1975,Coregonus,Laurentian Mixed Forest Province,5.25,NA,174,Gull,210.3236174,153.442749,NA,-14,1.832581464
2023,29007200,1975,Coregonus,Laurentian Mixed Forest Province,9.333333333,9.143999986,515,Eighth Crow Wing,-82.2322215,18.724383,0.520973449,-14,2.335374916
2028,31000300,1975,Coregonus,Laurentian Mixed Forest Province,2.75,13.10639998,209,South Sturgeon,49.2772661,92.069979,0.290103624,-14,1.32175584
2031,31006700,1975,Coregonus,Laurentian Mixed Forest Province,13.54545455,19.81199997,2615,Swan,40.4988831,55.403051,0.360943815,-14,2.677278543
2033,31021600,1975,Coregonus,Laurentian Mixed Forest Province,2.083333333,35.05199995,1953,Trout,23.4223244,50.616224,0.189654328,-14,1.126011263
2036,31034100,1975,Coregonus,Laurentian Mixed Forest Province,0.666666667,7.010399989,243,Little Split Hand,20.019741,29.042568,0.563194974,-14,0.510825624
2038,31035300,1975,Coregonus,Laurentian Mixed Forest Province,14.5,10.36319998,1352,Split Hand,17.2052306,28.372438,0.585127209,-14,2.740840024
2041,31039200,1975,Coregonus,Laurentian Mixed Forest Province,6.25,35.05199995,2146,Wabana,14.5240268,69.074178,0.194175587,-14,1.981001469
2043,31039500,1975,Coregonus,Laurentian Mixed Forest Province,1,30.47999995,356,Bluewater,12.2971088,68.506733,0.142510721,-14,0.693147181
2045,31041000,1975,Coregonus,Laurentian Mixed Forest Province,2.5,48.76799993,1792,Trout,12.253766,73.122869,0.133413432,-14,1.252762968
2048,31050200,1975,Coregonus,Laurentian Mixed Forest Province,8.333333333,12.19199998,110,Slauson,11.8718171,92.170953,0.265627612,-14,2.233592221
2050,31053200,1975,Coregonus,Laurentian Mixed Forest Province,4.083333333,34.13759995,15600,Pokegama,9.3185707,43.35421,0.327377,-14,1.625967214
2056,31071700,1975,Coregonus,Laurentian Mixed Forest Province,10.33333333,20.72639997,959,Rice,2.3685826,45.56451,0.268491646,-14,2.427748236
2060,31072200,1975,Coregonus,Laurentian Mixed Forest Province,16.6,21.33599997,1140,Moose,1.8633654,65.980455,0.272341115,-14,2.867898902
2062,31072500,1975,Coregonus,Laurentian Mixed Forest Province,0.090909091,45.71999993,2066,Turtle,2.3969994,91.581625,0.147460723,-14,0.087011377
2065,31075800,1975,Coregonus,Laurentian Mixed Forest Province,2,9.143999986,314,Little Bowstring,-0.6532378,76.675582,0.460358531,-14,1.098612289
2067,31078400,1975,Coregonus,Laurentian Mixed Forest Province,10,17.37359997,613,Little Jessie,-7.6672236,83.898388,0.286401508,-14,2.397895273
2071,31081300,1975,Coregonus,Laurentian Mixed Forest Province,4.888888889,9.143999986,8900,Bowstring,-14.3160846,82.076269,1.062212199,-14,1.773067336
2075,31085200,1975,Coregonus,Laurentian Mixed Forest Province,39.75,4.571999993,1357,Little Cut Foot Sioux,-23.966533,78.881667,1.327512872,-14,3.70745584
2077,31085300,1975,Coregonus,Laurentian Mixed Forest Province,0.333333333,7.010399989,222,Little Sand,-23.0878901,94.170845,0.550611713,-14,0.287682072
2079,31085700,1975,Coregonus,Laurentian Mixed Forest Province,32.33333333,21.33599997,3222,Cut Foot Sioux,-27.828,79.186,0.353116801,-14,3.506557897
2082,31089600,1975,Coregonus,Laurentian Mixed Forest Province,1.222222222,7.315199989,2959,Round,-33.0927998,91.041045,1.008230979,-14,0.798507696
2084,31092100,1975,Coregonus,Laurentian Mixed Forest Province,0.083333333,10.36319998,666,Dixon,-42.5148276,88.953715,0.490201548,-14,0.080042707
2093,38006800,1975,Coregonus,Laurentian Mixed Forest Province,10,10.66799998,469,Windy,198.2657632,104.963006,0.436224652,-14,2.397895273
2095,38022500,1975,Coregonus,Laurentian Mixed Forest Province,2.5,11.27759998,188,Sagus,191.202,135.913,0.328339231,-14,1.252762968
2097,38037300,1975,Coregonus,Laurentian Mixed Forest Province,8,5.181599992,58,Shepo,189.982,135.786,0.532590131,-14,2.197224577
2100,38039700,1975,Coregonus,Laurentian Mixed Forest Province,5.85,16.76399997,2550,Insula,182.342,124.874,0.423894121,-14,1.924248652
2102,38064000,1975,Coregonus,Laurentian Mixed Forest Province,10.94444444,35.66159995,383,Ojibway,162.8603325,128.173408,0.1240506,-14,2.48026627
2104,38071500,1975,Coregonus,Laurentian Mixed Forest Province,23.33333333,12.19199998,318,Triangle,161.806608,127.088659,0.346363266,-14,3.191847152
2107,38072600,1975,Coregonus,Laurentian Mixed Forest Province,21.75,15.54479998,183,Good,157.527,134.054,0.236607025,-14,3.124565145
2109,38077800,1975,Coregonus,Laurentian Mixed Forest Province,9,9.143999986,618,South Farm,151.9826687,121.723921,0.545269119,-14,2.302585093
2111,38077900,1975,Coregonus,Laurentian Mixed Forest Province,2.75,17.06879997,1380,Farm,149.2888851,122.241371,0.357081033,-14,1.32175584
2114,38078200,1975,Coregonus,Laurentian Mixed Forest Province,1.25,16.76399997,4236,Garden,147.4075573,124.9713,0.481239577,-14,0.810930216
2116,38081100,1975,Coregonus,Laurentian Mixed Forest Province,13.5,9.753599985,2322,Fall,148.328,127.843,0.711705978,-14,2.674148649
2122,48000200,1975,Coregonus,Laurentian Mixed Forest Province,10.7,10.97279998,132516,Mille Lacs,3.8456329,-65.489631,1.738799942,-14,2.459588842
2129,56074701,1975,Coregonus,Eastern Broadleaf Forest Province,0.6,17.67839997,5564,North Lida,-173.8626926,-20.448318,0.488544159,-14,0.470003629
2133,56078200,1975,Coregonus,Prairie Parkland Province,1.5,6.095999991,158,Hoot,-179.3355433,-51.08563,0.581593192,-14,0.916290732
2136,56078400,1975,Coregonus,Eastern Broadleaf Forest Province,0.166666667,22.25039997,746,Long,-180.6570421,-37.132136,0.234880458,-14,0.15415068
2138,69000300,1975,Coregonus,Laurentian Mixed Forest Province,5.777777778,7.619999988,7628,Birch,140.0447471,104.48046,1.226443937,-14,1.913649287
2140,69006400,1975,Coregonus,Laurentian Mixed Forest Province,13.33333333,13.71599998,96,Dry,138.3513073,128.880837,0.228212975,-14,2.662587827
2141,69006600,1975,Coregonus,Laurentian Mixed Forest Province,27.33333333,13.71599998,338,Little Long,136.7493822,126.54423,0.31260916,-14,3.344038968
2148,69037800,1975,Coregonus,Laurentian Mixed Forest Province,22.15384615,14.63039998,49110,Vermilion,94.1395854,119.496746,1.017504372,-14,3.142160907
2151,69056500,1975,Coregonus,Laurentian Mixed Forest Province,23,28.34639996,471,Esquagama,102.8017852,73.799291,0.16434531,-14,3.17805383
2154,69069300,1975,Coregonus,Laurentian Mixed Forest Province,7.6,39.31919994,14050,Namakan,75.0681995,183.419798,0.276894551,-14,2.151762203
2158,69084800,1975,Coregonus,Laurentian Mixed Forest Province,10.66666667,13.71599998,807,Prairie,61.4360665,-1.523162,0.388589363,-14,2.456735773
2174,3047500,1976,Coregonus,Eastern Broadleaf Forest Province,0.833333333,11.27759998,1827,Melissa,-167.4223293,-2.824893,0.579719556,-13,0.606135803
2180,9003800,1976,Coregonus,Laurentian Mixed Forest Province,105.5,27.43199996,420,Hanging Horn,77.5636959,-36.329865,0.165026942,-13,4.668144985
2182,11010500,1976,Coregonus,Laurentian Mixed Forest Province,6.875,21.33599997,422,Upper Trelipe,-24.6673766,19.466889,0.212429639,-13,2.063693185
2184,11012900,1976,Coregonus,Laurentian Mixed Forest Province,11.55555556,9.143999986,592,Lower Trelipe,-27.273,21.142,0.539441321,-13,2.530163242
2188,11016700,1976,Coregonus,Laurentian Mixed Forest Province,5,21.94559997,1396,Little Boy,-36.450178,15.751512,0.278531229,-13,1.791759469
2194,11041100,1976,Coregonus,Laurentian Mixed Forest Province,4.3,24.38399996,1657,Pine Mountain,-62.8972263,3.159753,0.261652976,-13,1.667706821
2196,11049000,1976,Coregonus,Laurentian Mixed Forest Province,1,19.81199997,352,Portage,-66.9938046,53.785214,0.218628788,-13,0.693147181
2198,15000100,1976,Coregonus,Laurentian Mixed Forest Province,0.75,13.71599998,240,Big LaSalle,-110.1892138,56.538002,0.286962624,-13,0.559615788
2202,16002700,1976,Coregonus,Laurentian Mixed Forest Province,3.5,11.88719998,394,McFarland,272.5320357,142.883906,0.374795602,-13,1.504077397
2204,16004100,1976,Coregonus,Laurentian Mixed Forest Province,35.375,34.44239995,2112,Pine,261.4024775,143.565377,0.196824915,-13,3.593881725
2206,16004200,1976,Coregonus,Laurentian Mixed Forest Province,42,15.23999998,563,East Pike,269.8241088,145.608703,0.319626024,-13,3.761200116
2218,16034800,1976,Coregonus,Laurentian Mixed Forest Province,8.8,19.81199997,5204,Brule,225.8076739,128.724544,0.428702487,-13,2.282382386
2220,16035600,1976,Coregonus,Laurentian Mixed Forest Province,1.068965517,71.93279989,2240,Gunflint,226.9938229,146.261117,0.095639003,-13,0.727048732
2223,16035700,1976,Coregonus,Laurentian Mixed Forest Province,3,5.181599992,91,Crab,230.0418673,144.716526,0.596068902,-13,1.386294361
2236,16081300,1976,Coregonus,Laurentian Mixed Forest Province,1.666666667,14.32559998,155,Zephyr,200.3996757,153.974428,0.246303229,-13,0.980829253
2240,21010600,1976,Coregonus,Eastern Broadleaf Forest Province,0.083333333,15.84959998,872,Latoka,-134.3889435,-99.899168,0.342855259,-13,0.080042707
2248,29004300,1976,Coregonus,Laurentian Mixed Forest Province,3.5,11.88719998,180,Shingobee,-74.2710782,23.461329,0.308133245,-13,1.504077397
2254,29018000,1976,Coregonus,Laurentian Mixed Forest Province,1.5,33.52799995,712,Lower Bottle,-93.8995948,26.678978,0.154067967,-13,0.916290732
2257,29025600,1976,Coregonus,Laurentian Mixed Forest Province,0.333333333,23.46959996,440,Eagle,-105.5942609,27.021604,0.195145024,-13,0.287682072
2262,31008400,1976,Coregonus,Laurentian Mixed Forest Province,0.625,25.60319996,544,Shallow,31.2569303,35.732577,0.188627703,-13,0.485507816
2270,31028100,1976,Coregonus,Laurentian Mixed Forest Province,1,19.81199997,404,Wasson,28.549,91.278,0.226290865,-13,0.693147181
2272,31033400,1976,Coregonus,Laurentian Mixed Forest Province,2.666666667,15.23999998,1891,Deer,25.6771847,114.79441,0.432701017,-13,1.299282984
2274,31033900,1976,Coregonus,Laurentian Mixed Forest Province,8.5,21.33599997,230,Pickerel,27.2365542,113.390636,0.182523571,-13,2.251291799
2278,31048000,1976,Coregonus,Laurentian Mixed Forest Province,1.125,11.88719998,347,Gunn,13.8136016,85.900085,0.363080395,-13,0.753771802
2285,31065700,1976,Coregonus,Laurentian Mixed Forest Province,31.16666667,13.71599998,323,Jack the Horse,6.243,89.783,0.309081602,-13,3.47093072
2288,31074900,1976,Coregonus,Laurentian Mixed Forest Province,0.25,28.65119996,181,Chase,-1.7442093,62.644529,0.128019707,-13,0.223143551
2290,31084300,1976,Coregonus,Laurentian Mixed Forest Province,2.666666667,15.84959998,561,Whitefish,-18.3130559,98.062237,0.307059409,-13,1.299282984
2293,31091300,1976,Coregonus,Laurentian Mixed Forest Province,2.666666667,10.66799998,2920,Island,-38.9773456,113.81244,0.689068991,-13,1.299282984
2297,38006600,1976,Coregonus,Laurentian Mixed Forest Province,13.66666667,3.352799995,307,T,195.9692956,105.937643,1.248466653,-13,2.685577345
2299,38021900,1976,Coregonus,Laurentian Mixed Forest Province,5.333333333,3.657599994,1294,Silver Island,193.6009228,104.936361,1.639786706,-13,1.84582669
2301,38035100,1976,Coregonus,Laurentian Mixed Forest Province,5.333333333,22.85999997,1721,Thomas,185.747,133.188,0.281753287,-13,1.84582669
2302,38037200,1976,Coregonus,Laurentian Mixed Forest Province,7.25,24.38399996,811,Fraser,188.439,135.827,0.218851871,-13,2.1102132
2305,38039600,1976,Coregonus,Laurentian Mixed Forest Province,3.333333333,5.486399992,1318,Isabella,182.265,113.097,1.098225151,-13,1.466337069
2307,38040400,1976,Coregonus,Laurentian Mixed Forest Province,16.61111111,38.70959994,4309,Knife,185.6424935,144.40672,0.209302994,-13,2.868530016
2313,38060500,1976,Coregonus,Laurentian Mixed Forest Province,2.111111111,17.37359997,822,One,167.6494245,125.773349,0.308196808,-13,1.134979933
2317,38071800,1976,Coregonus,Laurentian Mixed Forest Province,0.75,21.94559997,316,Greenstone,157.7980291,125.921437,0.192120767,-13,0.559615788
2319,38081000,1976,Coregonus,Laurentian Mixed Forest Province,0.333333333,12.80159998,472,Cedar,144.2385754,128.688542,0.364100476,-13,0.287682072
2321,48000200,1976,Coregonus,Laurentian Mixed Forest Province,3.4,10.97279998,132516,Mille Lacs,3.8456329,-65.489631,1.738799942,-13,1.481604541
2325,56013800,1976,Coregonus,Eastern Broadleaf Forest Province,3.5,23.46959996,2360,East Battle,-142.5029544,-53.525429,0.296976657,-13,1.504077397
